label,article
0,"Isang video ang nagsasabing isang komander ng hukbong dagat ng Japan ang nagbanta ng digmaan kung hindi susundin ng China ang mga batas pandagat. Noong Sept. 20, isang Facebook page ang nag-share ng isang video na ini-upload sa YouTube noong June 28. Sabi ng video: “HULING BABALA! Japanese Commander NAGBANTA NG DIGMAAN Kung Hindi Susunod Ang CHINA!” Pinost ng YouTube channel na Terong Explained (ginawa noong Oct. 6, 2015) at ini-upload ulit ng Facebook page na PH Speaker (ginawa noong Sept. 19, 2022), ang video na may maling impormasyon ay humakot ng 450,349 interactions. "
0,"Sa kanyang vlog noong Okt. 7, sinabi ni Pangulong Ferdinand “Bongbong” Marcos na ang price cap sa bigas na iniutos niya noong Ago. 31 ay nagpatatag sa mga presyo ng mga pangunahing bilihin. Bilang reaksyon sa mga resulta ng survey kamakailan na nagpapakita ng pagbaba sa kanyang approval rating, sinabi ni Marcos na ang kanyang sinusubaybayan ay hindi resulta ng survey kundi ang presyo at suplay ng bigas sa bansa na nakaaapekto sa populasyon. Sinabi niya: “‘Yan ang tunay na panukal kung talagang tama ang ating ginagawa at nakikita naman natin sa resulta – pag-stabilize ng presyo dahil sa price cap at sa pagtanggal ng price cap at sunod na d’yan ‘yung ating ibang mga stratehiya para tulungan ang ating mga farmer para naman hindi naman nalulugi ang ating mga magsasaka.” Ang vlog ay nailathala isang araw matapos ipamahagi ni Marcos ang P42-milyong halaga ng nakumpiskang smuggled rice sa mga benepisyaryo ng Pantawid Pamilyang Pilipino Program sa Aklan at Capiz. "
0,"Iginiit ni Sen. Ronald “Bato” Dela Rosa na ang mga local government units (LGUs) ay “may (kapangyarihang) magpasya” sa paggamit ng mga confidential fund. Ipinagtanggol ni Dela Rosa si Vice President Sara Duterte, na iniulat na gumastos ng P2.69-bilyong confidential funds noong siya ay mayor ng Davao City mula 2016 hanggang 2022. Sa panayam ng DZBB Super Radyo 594khz noong Okt. 8, tinanong ni anchor Nimfa Ravelo ang senador kung dapat bang “i-clip” ang paggamit ng confidential funds ng LGUs, gaya ng iminungkahi ni Senate President Miguel Zubiri. Sinagot ni Dela Rosa na ang mga LGU ay mayroong “fiscal autonomy” sa pamamagitan ng kani-kanilang mga konseho ng lungsod o probinsiya upang magpasya kung maglalaan ng mga confidential fund sa budget. Idinagdag niya: “[J]ust like Davao City, malaki ‘yung kanilang confidential fund na binibigay dahil nakikita din ng konseho ng LGU na ‘yan na kailangan talagang suportahan natin itong local government with this kind of money para magamit ito… “Magtanong ka sa lahat ng mga armed forces, lahat ng military, police intelligence unit[s] na nasa Davao noon. Nakatanggap kami ng suporta in the form of gasolina. No’ng pulis pa ako, nakatanggap kami ng bigas monthly. Saan ba kinukuha ‘yan?” Sinabi ni Ravelo kay Dela Rosa na ang mga benepisyong binanggit niya ay hindi nagmumula sa confidential funds kundi mga line item sa budget. Sumagot ang senador: “Titingnan natin. Kaya nga confidential dahil may discretion sila kung saan gagamitin.”     "
0,"Isang YouTube video ang nagsasabing pumirma ng mutual defense treaty ang Pilipinas at Canada. Inupload noong Oct. 2, ang gawa-gawang video ay may pamagat na: “CHINA UMATRAS NA! PBBM GINULAT NG CANADA! PIRMADO NA GYERA! MUTUAL DEFENSE TREATY AT PERMANENTE EDCA.”   "
0,"Isang video sa YouTube at Facebook (FB) ang nagsasabing inutos ng Senado na ipasara ang Philippine Charity Sweepstakes Office (PCSO). Inupload noong Sept. 28, isang araw matapos humarap sa pagdinig ng Senado ang mga opisyal ng PCSO, may pamagat ang video na: “Senado Wasak ang PCSO Raffy Tulfo PUMUTOK sa Galit sa 2-ABUGADO ng PCSO bagong Modus ipapasara na!” Samantala, ipinakita sa thumbnail ang litrato ng pulisya na nagsasara ng isang PCSO outlet. May naka-edit itong text na nagsasabing: “PCSO SARADO NA UTOS NG SENADO!”  Ipinakita rin ng video ang pagdinig ng Senado noong Sept. 27 tungkol sa pagbubuwis sa premyo at sa integridad ng lotto games. Inupload ng YouTube channel na PINAS NEWS INSIDER ang kasinungalingang video at nagka-74,329 views, 4,400 likes at 1,495 comments. Ni-repost ng FB page na Deandre Mejia ang video at nagka-551 views. "
0,"Maraming YouTube video ang nagsasabing inutos ni Pangulong Bongbong Marcos na tanggalin sa Senado, ipakulong o paalisin sa Pilipinas si Sen. Robin Padilla. Ang mga kasinungalingang video na ito ay mga clickbait lang na nagpakita ng pagdinig ng Senado noong Sept. 12, kung saan kinuwestiyon ni Sen. Robin ang presensiya ng America sa West Philippine Sea. Unang inupload noong Sept. 14, isa sa mga video ang may headline na: “BUMALIKTAD SA CHINA! PBBM SINIBAK SI ROBIN! PABOR LUMUSOB AMERICA! PH NAVY SINUPALPAL SI PADILLA!” Isa pang video na inupload naman noong Sept. 15 ang umulit ng parehong kasinungalingan: “CHINA TATLONG ARAW NA GYERA! PBBM PAYAG TUMULONG AMERICA! TINANGGAL SI ROBIN! SINUPALPAL NG SENADO!” Isang linggo ang lumipas, noong Sept. 21, isa na namang kasinungalingang video ang nagsasabing inutos ni Marcos na ipakulong si Sen. Robin: “BUMALIKTAD SA CHINA! PBBM KULONG ANG HATUL! TUDAS SI PADILLA! SIBAK NASA PWESTO! KAKAPASOK LANG!”      "
0,Inedit ng isang YouTube channel ang tatlong litrato ng mga barko ng Chinese Coast Guard para pagmukhaing nawasak ang mga ito ng hindi matukoy na sandata. Pinost ang video noong Sept. 13 na may caption na: “GRABE ITO! Barko Ng China Coast Guard WASAK NANG TAMAAN Ng Hindi Pa Natutukoy Na SANDATA”   
0,"Isang YouTube video ang nagsasabing si Pangulong Bongbong Marcos at ang Senado ay pinatawan ng parusang kamatayan si France Ruiz. Si Ruiz at ang kanyang pamilya ay inakusahan ng isang kasambahay ng pangmamaltrato at pisikal na pananakit. Noong Sept. 24, isang YouTube channel ang nag-upload ng video na may caption na: “KAKAPASOK LANG Bagong utos PBBM at SENADO B-tay ang hatul kay France Ruiz Hinatulan ng Taong Bayan!”    "
0,"Kumalat sa YouTube at Facebook ang isang video na nagsasabing para magpakita ng lakas ang Amerika, nagpalipad ito ng bomber planes sa himpapawid ng Tsina. Sabi sa video, na inupload noong Sept. 23: “Sa isang nakakamanghang pagpapakita ng lakas militar, ipinadala ng Estados Unidos ang kanyang mabigat na long range na B-52 bomber sa airspace ng China.”  "
0,"Ilang netizen ang nagpakalat ng video ng pagsabog daw ng Bulkang Taal noong Sept. 21. “As of Today Sept. 21 ito na po ang itsura ng bulkan keep safe po sa mga malalapit na area,” sabi sa video na inupload sa TikTok noong araw na iyon. "
0,"Isang vlogger ang nagpapakalat ng mapanlinlang na impormasyon tungkol sa papel na ginampanan nina dating pangulong Ferdinand Marcos Sr. at dating senador Ninoy Aquino sa kasaysayan ng Pilipinas. Noong Aug. 8, ilan sa mga sinabi ng pro-Marcos vlogger na si Alona Villamim Sekiguchi sa kanyang vlog ay: si Ninoy ay isa sa mga nagpakana ng pagbomba sa Plaza Miranda noong 1971, at si Marcos ang dahilan ng payapang EDSA Revolution noong 1986. Sinasabi rin ng mapanlinlang na video na naging payapang rebolusyon ang People Power noong 1986 dahil inutusan ni Marcos ang mga sundalo na ’wag magpaputok ng baril sa daan libong kataong nagtipon sa harap ng Camp Aguinaldo."
0,"Binabatikos ang mga mambabatas ng oposisyon na kumukuwestiyon kung paano ginamit ni Vice President Sara Duterte ang P125-million confidential funds (CF) ng Office of the Vice President (OVP) noong 2022, sinabi ni Sen. Ronald “Bato” Dela Rosa na hindi sila ganoon ka-metikuloso ang pagsusuri sa CF ng OVP noong si Leni Robredo ang bise presidente. Sa panayam ng TeleRadyo Serbisyo 630 noong Okt. 1, sinabi ni Dela Rosa: “Pamumulitika. Eh, hindi naman lumabas ‘yung isyung ‘yan noon noong panahon nung ang vice president ay miyembro ng opposition, ‘no? Tahimik naman itong opposition pagdating sa pagtalakay ng confidential at intelligence funds na ‘yan. […] Pero sa panahon nila, noong si Vice President Leni Robredo nakaupo sa Office of the Vice President, tahimik naman itong opposition, hindi naman nila kinakalkal ‘yan, pero ngayon, masyadong maingay.” Sinasagot ni Dela Rosa ang political correspondent ng ABS-CBN na si RG Cruz, na nagtanong sa senador, isang kaalyado ni Duterte, kung ano ang masasabi niya sa mga isyung nakapalibot sa P125-million OVP CF, na nagamit sa huling 11 araw ng 2022. Tinanong din ni Cruz si Dela Rosa kung dapat sagutin ni Duterte ang mga isyung bumabagabag sa kanyang opisina, o kung ito ay isang kaso ng pamumulitika na maaaring makaapekto sa pag-asa ng bise presidente sa presidential race sa 2028. Sinabi ng senador na hindi lamang oposisyon ang interesado sa isyu, kundi maging ang mga maaaring maapektuhan ng posibilidad na tumakbo ni Duterte para sa pinakamataas na posisyon sa bansa. "
0,"Matapos manawagan sa Kongreso na tanggalin sa General Appropriations Act ang isang probisyon na nag-aatas sa Commission on Audit (COA) na maglathala ng Audit Observation Memorandum (AOM), binago ni Ombudsman Samuel Martires ang kanyang pahayag pagkalipas ng dalawang araw, na nagsabing ang talagang ibig niyang sabihin ay ang pagtanggal ng requirement na maglathala ng Annual Audit Reports (AAR) ng COA. Ito ay bilang reaksyon sa mga pahiwatig na ang Office of the Ombudsman ay “tumatanggap ng pera” kapag nagdi-dismiss ito ng kasong graft and corruption na inimbestigahan nito, sinabi ni Martires sa pagdinig ng komite sa House of Representatives sa P5.05-bilyong panukalang budget ng ahensya para sa 2024. Dalawang araw pagkatapos ng kanyang iminungkahing rebisyon sa GAA sa pagdinig ng House appropriations committee noong Set. 11, naglabas ang Office of the Ombudsman ng paglilinaw sa pahayag ni Martires. Sinabi nito: “In the recent budget hearing of the Office of the Ombudsman before the Committee on Appropriations of the House of Representatives, the Ombudsman mentioned that the Audit Observation Memorandum (AOM) ought not to be published when what he meant was the Annual Audit Report (AAR).” Ipinaliwanag nito na “hindi pinoprotektahan” ng Office of the Ombudsman “ang nagkakamali at tiwali” na mga opisyal at empleyado ng gobyerno. Sa halip, sinabi ng ahensya na matibay ang paniniwala ng tanggapan nito na ang Final Audit Report lamang ng COA ang dapat na mailathala dahil ang AAR ay “maaari pa ring pag-usapan sa apela sa harap ng Commission on Audit En Banc at ng Korte.” "
0,"Sa mga debate sa plenaryo noong Set. 20 sa panukalang 2024 budget ng Office of the Ombudsman, sinabi ni Manila Rep. Bienvenido Abante Jr., na sinipi si Ombudsman Samuel Martires, na walang batas na nag-aatas sa mga opisyal ng gobyerno na magsumite ng Statement of Assets, Liabilities and Net Worth (SALN). Tinanong ni GABRIELA Party-list Rep. Arlene Brosas si Abante Jr., ang sponsor ng panukalang 2024 budget ng Ombudsman sa House of Representatives, kung ano ang palagay ng Ombudsman sa hindi pagsisiwalat ng opisina ng SALNs at ang “non-proactive” na diskarte nito sa lifestyle checks. Sa isang minutong pagsususpinde ng sesyon na hiniling niya, nahuli si Abante sa livestream ng House of Representatives na nakikipag-usap kay Martires. Sa pagpapatuloy ng sesyon, sumagot si Abante Jr. kay Brosas: “Personally, wala akong problema doon sa SALN, eh. I always submitted my SALN properly. […] The thing is, unang-una, ang sabi ng ating Ombudsman, there is actually no law na we should submit the SALN.”   "
0,"Sa isang press release na inilathala sa kanyang Facebook page, sinabi ni House Speaker Martin Romualdez na ang “malaking pagbaba ng presyo ng bigas sa pandaigdigang merkado” ay bahagyang dahil sa pagpapatupad ng local price ceiling. Sa isang Facebook post noong Set. 7, ibinahagi ni Romualdez ang litrato ng isang graph na umano’y nagpapakita ng pagbaba sa pandaigdigang presyo ng bigas at may headline na nagsasabing: “Price of rice in [the] world market plummets by 21 percent following [the] price ceiling” Kasama sa litrato ang isang excerpt mula sa isang opisyal na press release na sumipi kay Romualdez na nagsasabing: “This remarkable development marks a significant shift in our agricultural landscape and offers hope for our local consumers […] Napatunayan na ang [Executive Order] 39 ni Pangulong (Ferdinand) Bongbong R. Marcos Jr. ay nagtakda ng kapuri-puring resulta hindi lamang sa ating bansa, (kundi sa buong mundo rin). Tayo ay umaasa na magtuloy-tuloy na ang pagbaba ng presyo ng bigas.”) Binanggit sa press release ang datos mula sa “U.S.-based Market Insider” na nagsasabing bumaba ang presyo ng bigas sa world market mula $384 kada metriko tonelada noong nakaraang Hulyo hanggang $332.4 noong Setyembre. "
0,"Matapos sabihin ng Pilipinas na handa itong i-host ang 2026 Summit ng ASEAN o Association of Southeast Asian Nations, tatlong videos sa YouTube ang nagsabing si Pangulong Bongbong Marcos ang “napiling” bagong lider ng ASEAN. Unang inupload noong Sept. 5, sabi sa video: “NAGULAT ANG LAHAT! GRABE PRES BBM! HAHAWAKAN NA ASEAN! ITO AYAW MANGYARE NG CHINA! PRES XI VS PBBM!” Habang pinakikita ng video ang pagdating ni Marcos sa opening ceremony ng ASEAN Summit sa Jakarta noong Sept. 5, sinabi ng narrator ng video na kinausap ng presidente ang lahat ng ASEAN leaders at sinabing sana raw ang sunod na pagpupulong ay ganapin sa China para makita kung tutupad ang China sa Code of Conduct sa West Philippine Sea. "
0,"Isang mambabasa ng VERA Files ang nagpa-fact-check ng isang produktong gatas na naglilinis at nag-de-detoxify raw ng baga. Ayon sa post noong Aug. 9 ng Facebook (FB) page na Lung Gold Milk – Specialty Milk For Lung Patients at tatlo pang FB page: “Pneumonia, Bronchitis, asthma, C.O.P.D. resolved right after 7 days of using Lung Gold Milk.” "
0,"Isang gawa-gawang quote ni Coach Chot Reyes ang kumalat sa Facebook pagkatapos matalo ng Gilas Pilipinas sa South Sudan sa FIBA World Cup. Aniya, mas galit pa raw ang mga Pilipino sa kaniya kaysa sa mga pulitikong hindi tumutupad ng mga pangako. Ayon sa pekeng quote card na may logo ng GMA News, sinabi ng dating head coach ng Gilas: “kung magalit kayo sa akin parang ako yung nangako ng 3-6 months at 20 pesos per kilo na bigas.”   "
0,"Ilang video sa Facebook at YouTube ang nagsasabing ang hagupit ng bagyong Hanna ay doble kaysa Yolanda. “BAGYONG ‘HANNA’ DOBLE ANG LAKAS SA YOLANDA! NAKAKATAKOT,” sabi ng mga video na inupload noong Aug. 30. Ang video na may maling impormasyon ay inupload habang papasok ang bagyong Hanna sa PAR. Ang video ay nagka-125,464 interactions sa Facebook page na Deandre Mejia (na ginawa noong Jun. 15, 2023) at 202,216 interactions sa YouTube channel na Balitang Pinas (na ginawa noong Nov. 20, 2019). "
0,"Sa isang talumpati kamakailan, muling sinisi ni Pangulong Ferdinand Marcos Jr. ang mga smuggler at hoarder bilang mga tanging dahilan ng pagtaas ng presyo ng bigas, na sumasalungat sa kanyang naunang utos na binanggit ang iba pang pandaigdigang salik na nagpapataas ng mga presyo. Bago umalis ng Maynila noong Set. 4 para dumalo sa 43rd ASEAN Summit sa Jakarta, Indonesia, nagtalumpati si Marcos at sinabing: “Sa lahat ng pag-aaral ng Department of Agriculture [DA] at lahat ng ibang ahensya ng pamahalaan, hindi namin makita ang magagandang dahilan kung bakit tataas ang presyo ng bigas ng ganito na lumalagpas ng singkwenta pesos ang bawat isang kilo. Ngayon, sa pag-aaral namin ang dahilan lamang dito ay talagang nandiyan ang mga smuggler at saka ang mga hoarder.”  "
